-3.875,2.55
-3.865,2.55
-3.855,2.55
-3.845,2.55
-3.835,2.55
-3.825,2.55
-3.815,2.55
-3.805,2.55
-3.795,2.55
-3.785,2.55
-3.775,2.55
-3.765,2.55
-3.755,2.55
-3.745,2.55
-3.735,2.55
-3.725,2.55
-3.715,2.55
-3.705,2.55
-3.695,2.55
-3.685,2.55
-3.675,2.55
-3.665,2.55
-3.655,2.55
-3.645,2.55
-3.635,2.55
-3.625,2.55
-3.615,2.55
-3.605,2.55
-3.595,2.55
-3.585,2.55
-3.575,2.55
-3.565,2.55
-3.555,2.55
-3.545,2.55
-3.535,2.55
-3.525,2.55
-3.515,2.55
-3.505,2.55
-3.495,2.55
-3.485,2.55
-3.475,2.55
-3.465,2.55
-3.455,2.55
-3.445,2.55
-3.435,2.55
-3.425,2.55
-3.415,2.55
-3.405,2.55
-3.395,2.55
-3.385,2.55
-3.375,2.55
-3.365,2.55
-3.355,2.55
-3.345,2.55
-3.335,2.55
-3.325,2.55
-3.315,2.55
-3.305,2.55
-3.295,2.55
-3.285,2.55
-3.275,2.55
-3.265,2.55
-3.255,2.55
-3.245,2.55
-3.235,2.55
-3.225,2.55
-3.215,2.55
-3.205,2.55
-3.195,2.55
-3.185,2.55
-3.175,2.55
-3.165,2.55
-3.155,2.55
-3.14003275363136,2.54159484655223
-3.13006757718688,2.541379401124
-3.12010654016087,2.54102037512408
-3.110151711188,2.54051784311235
-3.10020515761366,2.53987190945095
-3.09026894506471,2.53908270828261
-3.08034513702043,2.53815040350281
-3.07043579438405,2.53707518872572
-3.06054297505471,2.53585728724401
-3.05066873350012,2.53449695198248
-3.0408151203299,2.53299446544551
-3.03098418186972,2.53135013965843
-3.02117795973631,2.52956431610266
-3.01139849041352,2.52763736564488
-3.00164780482938,2.52556968845992
-2.99192792793429,2.52336171394773
-2.98224087828057,2.52101390064417
-2.97258866760319,2.51852673612576
-2.96297330040204,2.51590073690849
-2.95339677352562,2.51313644834049
-2.94386107575634,2.51023444448881
-2.93436818739756,2.50719532802019
-2.92492007986227,2.50401973007592
-2.91551871526372,2.50070831014073
-2.90616604600792,2.49726175590588
-2.89686401438821,2.49368078312633
-2.88761455218186,2.48996613547207
-2.87841958024892,2.4861185843737
-2.8692810081333,2.48213892886226
-2.86020073366622,2.47802799540322
-2.85118064257208,2.4737866377249
-2.84222260807681,2.46941573664118
-2.83332849051892,2.46491619986853
-2.8245001369631,2.46028896183753
-2.81573938081666,2.45553498349884
-2.80704804144879,2.4506552521236
-2.7984279238127,2.44565078109839
-2.78988081807081,2.44052260971484
-2.78140849922297,2.43527180295373
-2.77301272673782,2.42989945126386
-2.76469524418743,2.42440667033557
-2.75645777888521,2.41879460086908
-2.74830204152715,2.41306440833755
-2.74022972583659,2.40721728274509
-2.73224250821249,2.40125443837958
-2.72434204738125,2.39517711356053
-2.71652998405228,2.38898657038192
-2.70880794057724,2.38268409445006
-2.70117752061313,2.37627099461665
-2.69364030878924,2.36974860270693
-2.68619787037812,2.36311827324311
-2.67885175097045,2.35638138316309
-2.67160347615408,2.34953933153448
-2.66445455119725,2.34259353926408
-2.65740646073592,2.33554544880275
-2.65046066846552,2.32839652384592
-2.64361861683691,2.32114824902955
-2.63688172675689,2.31380212962188
-2.63025139729307,2.30635969121076
-2.62372900538335,2.29882247938687
-2.61731590554994,2.29119205942276
-2.61101342961808,2.28347001594772
-2.60482288643947,2.27565795261875
-2.59874556162042,2.26775749178751
-2.59278271725491,2.25977027416341
-2.58693559166245,2.25169795847285
-2.58120539913092,2.24354222111479
-2.57559332966443,2.23530475581257
-2.57010054873614,2.22698727326218
-2.56472819704627,2.21859150077703
-2.55947739028516,2.21011918192919
-2.55434921890161,2.2015720761873
-2.5493447478764,2.19295195855121
-2.54446501650116,2.18426061918334
-2.53971103816247,2.1754998630369
-2.53508380013147,2.16667150948108
-2.53058426335882,2.15777739192319
-2.5262133622751,2.14881935742792
-2.52197200459678,2.13979926633378
-2.51786107113774,2.1307189918667
-2.5138814156263,2.12158041975109
-2.51003386452793,2.11238544781814
-2.50631921687367,2.10313598561179
-2.50273824409412,2.09383395399208
-2.49929168985927,2.08448128473628
-2.49598026992408,2.07507992013773
-2.49280467197981,2.06563181260244
-2.48976555551119,2.05613892424366
-2.48686355165951,2.04660322647438
-2.48409926309151,2.03702669959796
-2.48147326387424,2.02741133239681
-2.47898609935583,2.01775912171943
-2.47663828605227,2.00807207206571
-2.47443031154008,1.99835219517062
-2.47236263435512,1.98860150958648
-2.47043568389734,1.97882204026369
-2.46864986034157,1.96901581813028
-2.46700553455449,1.95918487967009
-2.46550304801752,1.94933126649988
-2.46414271275599,1.93945702494529
-2.46292481127428,1.92956420561595
-2.46184959649719,1.91965486297957
-2.46091729171739,1.90973105493529
-2.46012809054905,1.89979484238634
-2.45948215688765,1.889848288812
-2.45897962487592,1.87989345983913
-2.458620598876,1.86993242281312
-2.45840515344777,1.85996724636864
-2.44166666666667,1.85
-2.44166666666667,1.84
-2.44166666666667,1.83
-2.44166666666667,1.82
-2.44166666666667,1.81
-2.44166666666667,1.8
-2.44166666666667,1.79
-2.44166666666667,1.78
-2.44166666666667,1.77
-2.44166666666667,1.76
-2.44166666666667,1.75
-2.44166666666667,1.74
-2.44166666666667,1.73
-2.44166666666667,1.72
-2.44166666666667,1.71
-2.44166666666667,1.7
-2.44166666666667,1.69
-2.44166666666667,1.68
-2.44166666666667,1.67
-2.44166666666667,1.66
-2.44166666666667,1.65
-2.44166666666667,1.64
-2.44166666666667,1.63
-2.44166666666667,1.62
-2.44166666666667,1.61
-2.44166666666667,1.6
-2.44166666666667,1.59
-2.44166666666667,1.58
-2.44166666666667,1.57
-2.44166666666667,1.56
-2.44166666666667,1.55
-2.44166666666667,1.54
-2.44166666666667,1.53
-2.44166666666667,1.52
-2.44166666666667,1.51
-2.44166666666667,1.5
-2.44166666666667,1.49
-2.44166666666667,1.48
-2.44166666666667,1.47
-2.44166666666667,1.46
-2.44166666666667,1.45
-2.44166666666667,1.44
-2.44166666666667,1.43
-2.44166666666667,1.42
-2.44166666666667,1.41
-2.44166666666667,1.4
-2.44166666666667,1.39
-2.44166666666667,1.38
-2.44166666666667,1.37
-2.44166666666667,1.36
