2.78333333333333,-2.30233333333333
2.77333333333333,-2.30233333333333
2.76333333333333,-2.30233333333333
2.75333333333333,-2.30233333333333
2.74333333333333,-2.30233333333333
2.73333333333333,-2.30233333333333
2.72333333333333,-2.30233333333333
2.71333333333333,-2.30233333333333
2.70333333333333,-2.30233333333333
2.69333333333333,-2.30233333333333
2.68333333333333,-2.30233333333333
2.67333333333333,-2.30233333333333
2.66333333333333,-2.30233333333333
2.65333333333333,-2.30233333333333
2.64333333333333,-2.30233333333333
2.63333333333333,-2.30233333333333
2.62333333333333,-2.30233333333333
2.61333333333333,-2.30233333333333
2.60333333333333,-2.30233333333333
2.59333333333333,-2.30233333333333
2.58333333333333,-2.30233333333333
2.57333333333333,-2.30233333333333
2.56333333333333,-2.30233333333333
2.55333333333333,-2.30233333333333
2.54333333333333,-2.30233333333333
2.53333333333333,-2.30233333333333
2.52333333333333,-2.30233333333333
2.51333333333333,-2.30233333333333
2.50333333333333,-2.30233333333333
2.49333333333333,-2.30233333333333
2.48333333333333,-2.30233333333333
2.47333333333333,-2.30233333333333
2.46333333333333,-2.30233333333333
2.45333333333333,-2.30233333333333
2.44333333333333,-2.30233333333333
2.43333333333333,-2.30233333333333
2.42333333333333,-2.30233333333333
2.41333333333333,-2.30233333333333
2.40333333333333,-2.30233333333333
2.39333333333333,-2.30233333333333
2.38333333333333,-2.30233333333333
2.37333333333333,-2.30233333333333
2.36333333333333,-2.30233333333333
2.35333333333333,-2.30233333333333
2.34333333333333,-2.30233333333333
2.33333333333333,-2.30233333333333
2.32333333333333,-2.30233333333333
2.31333333333333,-2.30233333333333
2.30333333333333,-2.30233333333333
2.29333333333333,-2.30233333333333
2.28333333333333,-2.30233333333333
2.27333333333333,-2.30233333333333
2.26333333333333,-2.30233333333333
2.25333333333333,-2.30233333333333
2.24333333333333,-2.30233333333333
2.23333333333333,-2.30233333333333
2.22333333333333,-2.30233333333333
2.21333333333333,-2.30233333333333
2.20333333333333,-2.30233333333333
2.19333333333333,-2.30233333333333
2.18333333333333,-2.30233333333333
2.17333333333333,-2.30233333333333
2.16333333333333,-2.30233333333333
2.15333333333333,-2.30233333333333
2.14333333333333,-2.30233333333333
2.13333333333333,-2.30233333333333
2.12333333333333,-2.30233333333333
2.11333333333333,-2.30233333333333
2.10333333333333,-2.30233333333333
2.09333333333333,-2.30233333333333
2.08333333333333,-2.30233333333333
2.07333333333333,-2.30233333333333
2.06333333333333,-2.30233333333333
2.05333333333333,-2.30233333333333
2.04333333333333,-2.30233333333333
2.03333333333333,-2.30233333333333
2.02333333333333,-2.30233333333333
2.01333333333333,-2.30233333333333
2.00333333333333,-2.30233333333333
1.99333333333333,-2.30233333333333
1.98333333333333,-2.30233333333333
1.97333333333333,-2.30233333333333
1.96333333333333,-2.30233333333333
1.95333333333333,-2.30233333333333
1.94333333333333,-2.30233333333333
1.93333333333333,-2.30233333333333
1.92333333333333,-2.30233333333333
1.91333333333333,-2.30233333333333
1.90333333333333,-2.30233333333333
1.89333333333333,-2.30233333333333
1.88333333333333,-2.30233333333333
1.87333333333333,-2.30233333333333
1.86333333333333,-2.30233333333333
1.85333333333333,-2.30233333333333
1.84333333333333,-2.30233333333333
1.83333333333333,-2.30233333333333
1.82333333333333,-2.30233333333333
1.81333333333333,-2.30233333333333
1.80333333333333,-2.30233333333333
1.79333333333333,-2.30233333333333
1.78333333333333,-2.30233333333333
1.77333333333333,-2.30233333333333
1.76333333333333,-2.30233333333333
1.75333333333333,-2.30233333333333
1.74333333333333,-2.30233333333333
1.73333333333333,-2.30233333333333
1.72333333333333,-2.30233333333333
1.71333333333333,-2.30233333333333
1.70333333333333,-2.30233333333333
1.69333333333333,-2.30233333333333
1.68333333333333,-2.30233333333333
1.67333333333333,-2.30233333333333
1.66333333333333,-2.30233333333333
